#Insert size (bp)	insert size
560.0	16006.0
561.0	15801.0
562.0	15559.0
563.0	15106.0
564.0	15504.0
565.0	15706.0
566.0	15145.0
567.0	14887.0
568.0	14931.0
569.0	14925.0
570.0	14642.0
571.0	15155.0
572.0	15013.0
573.0	14508.0
574.0	14782.0
575.0	14344.0
576.0	14584.0
577.0	14359.0
578.0	14080.0
579.0	14017.0
580.0	13685.0
581.0	14117.0
582.0	13733.0
583.0	13661.0
584.0	13234.0
585.0	13432.0
586.0	13966.0
587.0	13415.0
588.0	13419.0
589.0	13224.0
590.0	13070.0
591.0	12871.0
592.0	13307.0
593.0	13258.0
594.0	12782.0
595.0	12981.0
596.0	12823.0
597.0	12827.0
598.0	12846.0
599.0	12760.0
600.0	12660.0
601.0	12489.0
602.0	12757.0
603.0	12306.0
604.0	12614.0
605.0	12380.0
606.0	12262.0
607.0	12177.0
608.0	12328.0
609.0	12491.0
610.0	12003.0
611.0	12207.0
612.0	12296.0
613.0	11968.0
614.0	11753.0
615.0	12153.0
616.0	11579.0
617.0	11887.0
618.0	11792.0
619.0	11984.0
620.0	11766.0
621.0	12310.0
622.0	11881.0
623.0	11501.0
624.0	11411.0
625.0	11961.0
626.0	11527.0
627.0	10924.0
628.0	11529.0
629.0	11582.0
630.0	11735.0
631.0	11498.0
632.0	10896.0
633.0	10923.0
634.0	11312.0
635.0	11335.0
636.0	11241.0
637.0	10782.0
638.0	10557.0
639.0	10586.0
640.0	10590.0
641.0	10830.0
642.0	10510.0
643.0	10696.0
644.0	10897.0
645.0	10826.0
646.0	10462.0
647.0	10968.0
648.0	10943.0
649.0	10766.0
650.0	10888.0
651.0	10917.0
652.0	10496.0
653.0	11028.0
654.0	10985.0
655.0	10702.0
656.0	10635.0
657.0	10534.0
658.0	10976.0
659.0	11133.0
660.0	11078.0
661.0	10714.0
662.0	10679.0
663.0	10591.0
664.0	10936.0
665.0	10388.0
666.0	10434.0
667.0	10273.0
668.0	10005.0
669.0	10228.0
670.0	9865.0
671.0	9976.0
672.0	10389.0
673.0	10039.0
674.0	9890.0
675.0	9889.0
676.0	10465.0
677.0	9640.0
678.0	9938.0
679.0	9736.0
680.0	9893.0
681.0	9489.0
682.0	9698.0
683.0	10095.0
684.0	9996.0
685.0	10030.0
686.0	9951.0
687.0	9292.0
688.0	9737.0
689.0	9683.0
690.0	9839.0
691.0	9603.0
692.0	9577.0
693.0	9566.0
694.0	9626.0
695.0	9534.0
696.0	9196.0
697.0	9456.0
698.0	9161.0
699.0	9429.0
700.0	9405.0
701.0	9434.0
702.0	9162.0
703.0	9152.0
704.0	9470.0
705.0	9139.0
706.0	9384.0
707.0	9505.0
708.0	9045.0
709.0	9147.0
710.0	9172.0
711.0	9103.0
712.0	8461.0
713.0	8894.0
714.0	8499.0
715.0	8928.0
716.0	8502.0
717.0	9013.0
718.0	8894.0
719.0	8491.0
720.0	8906.0
721.0	8401.0
722.0	8549.0
723.0	8691.0
724.0	8516.0
725.0	8746.0
726.0	8559.0
727.0	8338.0
728.0	8647.0
729.0	8548.0
730.0	8336.0
731.0	8476.0
732.0	8735.0
733.0	8391.0
734.0	8625.0
735.0	8636.0
736.0	8788.0
737.0	8199.0
738.0	8676.0
739.0	8888.0
740.0	8706.0
741.0	8444.0
742.0	8105.0
743.0	8462.0
744.0	8864.0
745.0	8673.0
746.0	8727.0
747.0	8039.0
748.0	8166.0
749.0	8448.0
750.0	8316.0
751.0	8107.0
752.0	7966.0
753.0	8233.0
754.0	7850.0
755.0	7866.0
756.0	7550.0
757.0	7828.0
758.0	7494.0
759.0	7627.0
760.0	7392.0
761.0	7716.0
762.0	7386.0
763.0	7395.0
764.0	7448.0
765.0	7204.0
766.0	7240.0
767.0	7421.0
768.0	7084.0
769.0	7409.0
770.0	7281.0
771.0	7139.0
772.0	7138.0
773.0	7317.0
774.0	7074.0
775.0	7365.0
776.0	7061.0
777.0	7211.0
778.0	7251.0
779.0	7430.0
780.0	7399.0
781.0	7319.0
782.0	7262.0
783.0	7371.0
784.0	7647.0
785.0	7508.0
786.0	6962.0
787.0	7598.0
788.0	7432.0
