#Insert size (bp)	insert size
354.0	131859.0
355.0	133774.0
356.0	130350.0
357.0	127856.0
358.0	125005.0
359.0	122681.0
360.0	123683.0
361.0	120659.0
362.0	119245.0
363.0	118845.0
364.0	116557.0
365.0	114413.0
366.0	112515.0
367.0	110135.0
368.0	109727.0
369.0	107979.0
370.0	105398.0
371.0	104308.0
372.0	102527.0
373.0	100731.0
374.0	100792.0
375.0	100192.0
376.0	96579.0
377.0	96506.0
378.0	94211.0
379.0	93725.0
380.0	91771.0
381.0	90327.0
382.0	89314.0
383.0	87801.0
384.0	86748.0
385.0	86094.0
386.0	85728.0
387.0	83870.0
388.0	81605.0
389.0	80588.0
390.0	79959.0
391.0	79566.0
392.0	77652.0
393.0	75189.0
394.0	75180.0
395.0	74245.0
396.0	74348.0
397.0	72519.0
398.0	72388.0
399.0	71275.0
400.0	69688.0
401.0	68017.0
402.0	68216.0
403.0	67200.0
404.0	66528.0
405.0	64955.0
406.0	63425.0
407.0	62396.0
408.0	62942.0
409.0	61566.0
410.0	61287.0
411.0	59706.0
412.0	59917.0
413.0	58381.0
414.0	58457.0
415.0	58196.0
416.0	56274.0
417.0	55112.0
418.0	54372.0
419.0	53766.0
420.0	53657.0
421.0	52438.0
422.0	51209.0
423.0	51259.0
424.0	50614.0
425.0	49384.0
426.0	49652.0
427.0	48956.0
428.0	48997.0
429.0	47705.0
430.0	46833.0
431.0	46923.0
432.0	45992.0
433.0	46778.0
434.0	45146.0
435.0	44043.0
436.0	44462.0
437.0	43573.0
438.0	42331.0
439.0	42285.0
440.0	42428.0
441.0	42022.0
442.0	41218.0
443.0	41177.0
444.0	40544.0
445.0	40409.0
446.0	40174.0
447.0	40142.0
448.0	39362.0
449.0	40100.0
450.0	40210.0
451.0	37988.0
452.0	38039.0
453.0	36913.0
454.0	36575.0
455.0	37502.0
456.0	36651.0
457.0	36628.0
458.0	35683.0
459.0	36147.0
460.0	37673.0
461.0	35931.0
462.0	36203.0
463.0	35370.0
464.0	33487.0
465.0	33815.0
466.0	34977.0
467.0	33584.0
468.0	34592.0
469.0	33250.0
470.0	32828.0
471.0	32322.0
472.0	32267.0
473.0	32216.0
474.0	31199.0
475.0	32235.0
476.0	31818.0
477.0	31420.0
478.0	30848.0
479.0	30140.0
480.0	30522.0
481.0	28981.0
482.0	29219.0
483.0	30149.0
484.0	30172.0
485.0	28503.0
486.0	29581.0
487.0	28957.0
488.0	28003.0
489.0	27073.0
490.0	27482.0
491.0	27571.0
492.0	28232.0
493.0	27892.0
494.0	27326.0
495.0	26301.0
496.0	26072.0
497.0	25393.0
498.0	26074.0
499.0	25931.0
500.0	25468.0
501.0	25656.0
502.0	25380.0
503.0	24768.0
504.0	25669.0
505.0	24224.0
506.0	25642.0
507.0	24164.0
508.0	23456.0
509.0	23991.0
510.0	22921.0
511.0	23110.0
512.0	23450.0
513.0	24405.0
514.0	23287.0
515.0	23393.0
516.0	23124.0
517.0	23050.0
518.0	23077.0
519.0	22870.0
520.0	21889.0
521.0	22925.0
522.0	22310.0
523.0	23132.0
524.0	21008.0
525.0	20903.0
526.0	20772.0
527.0	20984.0
528.0	20276.0
529.0	20707.0
530.0	21462.0
531.0	28979.0
532.0	20077.0
533.0	20168.0
534.0	19445.0
535.0	19250.0
536.0	19904.0
537.0	19155.0
538.0	18702.0
539.0	18115.0
540.0	17904.0
541.0	18041.0
542.0	17463.0
543.0	17583.0
544.0	17002.0
545.0	17512.0
546.0	17210.0
547.0	16898.0
548.0	16562.0
549.0	16519.0
550.0	16364.0
551.0	16877.0
552.0	16576.0
553.0	16202.0
554.0	15945.0
555.0	15636.0
556.0	15946.0
557.0	15778.0
558.0	15510.0
559.0	15333.0
560.0	15309.0
561.0	15555.0
562.0	14851.0
563.0	14728.0
564.0	15379.0
565.0	14900.0
566.0	14352.0
567.0	14577.0
568.0	14931.0
569.0	14190.0
570.0	14372.0
571.0	14521.0
572.0	14462.0
573.0	14327.0
574.0	14323.0
575.0	14370.0
576.0	14210.0
577.0	14015.0
578.0	13824.0
579.0	13773.0
580.0	13575.0
581.0	13944.0
582.0	13297.0
583.0	13607.0
584.0	13427.0
585.0	13349.0
586.0	13460.0
587.0	13355.0
588.0	13192.0
589.0	13023.0
590.0	12942.0
591.0	13105.0
592.0	13304.0
593.0	13266.0
594.0	12611.0
595.0	13065.0
596.0	12866.0
597.0	12458.0
598.0	12750.0
599.0	12634.0
600.0	12212.0
601.0	12523.0
602.0	12648.0
603.0	12337.0
604.0	12602.0
605.0	12138.0
606.0	12562.0
607.0	12345.0
608.0	12670.0
609.0	12082.0
610.0	12132.0
611.0	12360.0
612.0	12322.0
613.0	11388.0
614.0	11810.0
615.0	12245.0
616.0	11772.0
617.0	12088.0
618.0	11992.0
619.0	12145.0
620.0	11855.0
621.0	12574.0
622.0	12084.0
623.0	11413.0
624.0	11789.0
625.0	12119.0
626.0	11803.0
627.0	11381.0
628.0	11777.0
629.0	11949.0
630.0	11542.0
631.0	11068.0
632.0	11105.0
633.0	11131.0
634.0	11259.0
635.0	11389.0
636.0	11556.0
637.0	11121.0
638.0	10558.0
639.0	10651.0
640.0	10845.0
641.0	10938.0
642.0	10602.0
643.0	11382.0
644.0	10896.0
645.0	10967.0
646.0	10572.0
647.0	11021.0
648.0	11224.0
649.0	10838.0
650.0	11168.0
651.0	11099.0
652.0	10531.0
653.0	10958.0
654.0	10917.0
655.0	10626.0
656.0	10849.0
657.0	10942.0
658.0	11149.0
659.0	11232.0
660.0	11024.0
661.0	10654.0
662.0	10507.0
663.0	10746.0
664.0	10813.0
665.0	10406.0
666.0	10924.0
667.0	10625.0
668.0	9950.0
669.0	10150.0
670.0	10457.0
671.0	10327.0
672.0	10588.0
673.0	10551.0
674.0	9990.0
675.0	10288.0
676.0	10706.0
677.0	10065.0
678.0	10031.0
679.0	10022.0
680.0	9858.0
681.0	9661.0
682.0	9667.0
683.0	10134.0
684.0	10618.0
685.0	10151.0
686.0	10208.0
687.0	9692.0
688.0	9954.0
689.0	10068.0
690.0	9812.0
691.0	9462.0
692.0	9881.0
693.0	9670.0
694.0	9481.0
695.0	9435.0
696.0	9192.0
697.0	9535.0
698.0	9256.0
699.0	9518.0
700.0	9484.0
701.0	9895.0
702.0	9216.0
703.0	9297.0
704.0	9728.0
705.0	9360.0
706.0	9258.0
707.0	9715.0
708.0	9299.0
709.0	8930.0
710.0	9272.0
711.0	9088.0
712.0	8807.0
713.0	9098.0
714.0	8797.0
715.0	9009.0
716.0	8653.0
717.0	8942.0
718.0	9077.0
719.0	8816.0
720.0	9208.0
721.0	8375.0
722.0	8448.0
723.0	8701.0
724.0	8404.0
725.0	8837.0
726.0	8454.0
727.0	8512.0
728.0	8510.0
729.0	8725.0
730.0	8594.0
731.0	8469.0
732.0	8944.0
733.0	8753.0
734.0	8570.0
735.0	8664.0
736.0	8946.0
737.0	8309.0
738.0	8688.0
739.0	9130.0
740.0	8967.0
741.0	8817.0
742.0	8298.0
743.0	8792.0
744.0	8922.0
745.0	8543.0
746.0	8642.0
747.0	7930.0
748.0	8383.0
749.0	8532.0
750.0	8403.0
751.0	8743.0
752.0	8016.0
753.0	8041.0
754.0	7927.0
