#Insert size (bp)	insert size
146.0	20783.0
147.0	20624.0
148.0	21088.0
149.0	21787.0
150.0	22769.0
151.0	23409.0
152.0	25095.0
153.0	25730.0
154.0	25827.0
155.0	26344.0
156.0	27591.0
157.0	28239.0
158.0	28889.0
159.0	30043.0
160.0	31244.0
161.0	31685.0
162.0	32794.0
163.0	34683.0
164.0	34995.0
165.0	35683.0
166.0	36780.0
167.0	39129.0
168.0	39129.0
169.0	40691.0
170.0	41862.0
171.0	43696.0
172.0	44385.0
173.0	44275.0
174.0	47498.0
175.0	48406.0
176.0	49904.0
177.0	49949.0
178.0	51495.0
179.0	51939.0
180.0	52374.0
181.0	53629.0
182.0	54995.0
183.0	58130.0
184.0	60256.0
185.0	60881.0
186.0	62019.0
187.0	64849.0
188.0	67436.0
189.0	68469.0
190.0	69032.0
191.0	70571.0
192.0	74933.0
193.0	72779.0
194.0	73493.0
195.0	78281.0
196.0	77274.0
197.0	80070.0
198.0	80566.0
199.0	82025.0
200.0	82749.0
201.0	86006.0
202.0	88912.0
203.0	88719.0
204.0	91359.0
205.0	93912.0
206.0	95751.0
207.0	99098.0
208.0	100869.0
209.0	102784.0
210.0	105937.0
211.0	108721.0
212.0	110639.0
213.0	110693.0
214.0	116230.0
215.0	118976.0
216.0	122495.0
217.0	127076.0
218.0	128245.0
219.0	134008.0
220.0	135212.0
221.0	147114.0
222.0	142105.0
223.0	144345.0
224.0	143564.0
225.0	153288.0
226.0	144764.0
227.0	150078.0
228.0	151090.0
229.0	159311.0
230.0	161754.0
231.0	161247.0
232.0	166892.0
233.0	169097.0
234.0	174658.0
235.0	173990.0
236.0	172139.0
237.0	176760.0
238.0	184736.0
239.0	184560.0
240.0	196278.0
241.0	189471.0
242.0	196045.0
243.0	194975.0
244.0	199773.0
245.0	200042.0
246.0	199478.0
247.0	209804.0
248.0	206333.0
249.0	205912.0
250.0	206612.0
251.0	212652.0
252.0	213403.0
253.0	221713.0
254.0	216188.0
255.0	214993.0
256.0	221601.0
257.0	215795.0
258.0	223644.0
259.0	220834.0
260.0	225791.0
261.0	233849.0
262.0	232801.0
263.0	231181.0
264.0	229723.0
265.0	231169.0
266.0	233261.0
267.0	232187.0
268.0	230428.0
269.0	232431.0
270.0	230273.0
271.0	232324.0
272.0	230281.0
273.0	233576.0
274.0	240522.0
275.0	233605.0
276.0	232016.0
277.0	233325.0
278.0	233994.0
279.0	238968.0
280.0	237887.0
281.0	237881.0
282.0	235468.0
283.0	238270.0
284.0	236091.0
285.0	237060.0
286.0	239373.0
287.0	240344.0
288.0	238281.0
289.0	238431.0
290.0	235280.0
291.0	235957.0
292.0	232747.0
293.0	238200.0
294.0	233656.0
295.0	230115.0
296.0	230477.0
297.0	230129.0
298.0	232882.0
299.0	232600.0
300.0	232190.0
301.0	224916.0
302.0	222677.0
303.0	224393.0
304.0	224142.0
305.0	222671.0
306.0	228181.0
307.0	218287.0
308.0	219014.0
309.0	215507.0
310.0	221473.0
311.0	216339.0
312.0	216322.0
313.0	211211.0
314.0	210404.0
315.0	205449.0
316.0	213355.0
317.0	208605.0
318.0	205259.0
319.0	210123.0
320.0	204301.0
321.0	201986.0
322.0	202104.0
323.0	195109.0
324.0	193794.0
325.0	200870.0
326.0	194381.0
327.0	189316.0
328.0	186451.0
329.0	185926.0
330.0	189411.0
331.0	179857.0
332.0	185753.0
333.0	177140.0
334.0	180610.0
335.0	178396.0
336.0	180540.0
337.0	172611.0
338.0	175430.0
339.0	169311.0
340.0	166048.0
341.0	164029.0
342.0	168356.0
343.0	161883.0
344.0	153652.0
345.0	151855.0
346.0	153875.0
347.0	150306.0
348.0	151395.0
349.0	148591.0
350.0	146711.0
351.0	145385.0
352.0	141904.0
353.0	144383.0
354.0	139193.0
355.0	143739.0
356.0	138042.0
357.0	135511.0
358.0	132882.0
359.0	136889.0
360.0	126824.0
361.0	124305.0
362.0	123211.0
363.0	121214.0
364.0	122049.0
365.0	117025.0
366.0	117152.0
367.0	115112.0
368.0	114112.0
369.0	113665.0
370.0	110637.0
371.0	110527.0
372.0	111164.0
373.0	107424.0
374.0	106316.0
375.0	104117.0
376.0	103792.0
377.0	102335.0
378.0	101135.0
379.0	98370.0
380.0	97164.0
381.0	96126.0
382.0	94054.0
383.0	93957.0
384.0	93335.0
385.0	91265.0
386.0	90119.0
387.0	88657.0
388.0	86826.0
389.0	84290.0
390.0	84508.0
391.0	83676.0
392.0	81908.0
393.0	81162.0
394.0	79934.0
395.0	78660.0
396.0	77357.0
397.0	77357.0
398.0	77023.0
399.0	74702.0
400.0	74494.0
401.0	73626.0
402.0	73195.0
403.0	72007.0
404.0	69910.0
405.0	69261.0
406.0	69108.0
407.0	69051.0
408.0	66375.0
409.0	65804.0
410.0	64191.0
411.0	64495.0
412.0	64549.0
413.0	62894.0
414.0	62885.0
415.0	61825.0
416.0	60167.0
417.0	59652.0
418.0	59652.0
419.0	58662.0
420.0	58597.0
421.0	57101.0
422.0	56188.0
423.0	55574.0
424.0	56016.0
425.0	54282.0
426.0	53771.0
427.0	52364.0
428.0	51735.0
429.0	50996.0
430.0	51801.0
431.0	51854.0
432.0	48945.0
433.0	49114.0
434.0	47802.0
435.0	47703.0
436.0	47467.0
437.0	47065.0
438.0	46064.0
439.0	45747.0
440.0	45123.0
441.0	45448.0
442.0	43515.0
443.0	43768.0
444.0	44807.0
445.0	43305.0
446.0	42448.0
447.0	41606.0
448.0	41585.0
449.0	41286.0
450.0	40633.0
451.0	39367.0
452.0	39147.0
453.0	39164.0
454.0	39451.0
455.0	39258.0
456.0	37293.0
457.0	37464.0
458.0	37040.0
459.0	37191.0
460.0	37988.0
461.0	36236.0
462.0	35513.0
463.0	35857.0
464.0	35771.0
465.0	36596.0
466.0	37318.0
467.0	34556.0
468.0	33797.0
469.0	33638.0
470.0	34119.0
471.0	34067.0
472.0	33423.0
473.0	33239.0
474.0	34150.0
475.0	32726.0
476.0	34022.0
477.0	32549.0
478.0	33318.0
479.0	31876.0
480.0	30599.0
481.0	30616.0
482.0	30590.0
483.0	31783.0
484.0	30480.0
485.0	30280.0
486.0	28998.0
487.0	28886.0
488.0	28634.0
489.0	29107.0
490.0	28313.0
491.0	28826.0
492.0	28721.0
493.0	27917.0
494.0	31268.0
495.0	27804.0
496.0	27889.0
497.0	27308.0
498.0	27815.0
499.0	28329.0
500.0	29186.0
501.0	27123.0
502.0	26893.0
503.0	27239.0
504.0	25899.0
505.0	24953.0
506.0	24793.0
507.0	24758.0
508.0	25037.0
509.0	27020.0
510.0	25495.0
511.0	23977.0
512.0	23574.0
513.0	23330.0
514.0	23975.0
515.0	24021.0
516.0	23764.0
517.0	22939.0
518.0	22878.0
519.0	22382.0
520.0	24204.0
521.0	24320.0
522.0	24116.0
523.0	22269.0
524.0	21852.0
525.0	22249.0
526.0	23160.0
527.0	23905.0
528.0	20853.0
529.0	22040.0
530.0	22011.0
531.0	22352.0
532.0	20400.0
533.0	19449.0
534.0	20563.0
535.0	22420.0
536.0	19993.0
537.0	21137.0
538.0	22341.0
539.0	43932.0
540.0	20379.0
541.0	18910.0
542.0	17975.0
543.0	18265.0
544.0	20584.0
545.0	19104.0
546.0	18788.0
547.0	17636.0
548.0	17133.0
549.0	17217.0
550.0	17147.0
551.0	16294.0
552.0	16956.0
553.0	16044.0
554.0	16075.0
555.0	15867.0
556.0	16192.0
557.0	15708.0
558.0	15531.0
559.0	15535.0
560.0	15074.0
561.0	15053.0
562.0	15068.0
563.0	15042.0
564.0	14897.0
565.0	14733.0
566.0	14379.0
567.0	14824.0
568.0	14835.0
569.0	14356.0
570.0	14200.0
571.0	14099.0
572.0	13776.0
573.0	13905.0
574.0	13523.0
575.0	13756.0
576.0	13637.0
577.0	13697.0
578.0	13512.0
579.0	13591.0
580.0	13489.0
581.0	13529.0
582.0	13220.0
583.0	13277.0
584.0	13233.0
585.0	13751.0
586.0	13534.0
587.0	13326.0
588.0	13238.0
589.0	13188.0
590.0	13254.0
591.0	12778.0
592.0	13039.0
593.0	12682.0
594.0	12390.0
595.0	12665.0
596.0	12207.0
597.0	12281.0
598.0	11966.0
599.0	11846.0
600.0	11964.0
601.0	11874.0
602.0	12004.0
603.0	11705.0
604.0	11718.0
605.0	11829.0
606.0	11351.0
607.0	11268.0
608.0	11211.0
609.0	11063.0
610.0	11227.0
611.0	11397.0
612.0	11428.0
613.0	11179.0
614.0	11646.0
615.0	11315.0
616.0	11361.0
617.0	11095.0
618.0	11272.0
619.0	11179.0
620.0	11289.0
621.0	10932.0
622.0	11065.0
623.0	10936.0
624.0	11055.0
625.0	11007.0
626.0	10975.0
627.0	10930.0
628.0	10973.0
629.0	10454.0
630.0	10499.0
631.0	10954.0
632.0	10457.0
633.0	10913.0
634.0	10529.0
635.0	10825.0
636.0	10466.0
637.0	10949.0
638.0	10764.0
639.0	10024.0
640.0	10023.0
641.0	10295.0
642.0	10185.0
643.0	10026.0
644.0	10175.0
645.0	9794.0
646.0	9454.0
647.0	9937.0
648.0	9832.0
649.0	10006.0
650.0	9905.0
651.0	10133.0
652.0	10310.0
653.0	10204.0
654.0	9932.0
655.0	9676.0
656.0	9576.0
657.0	9747.0
658.0	9304.0
659.0	9718.0
660.0	9947.0
661.0	10008.0
662.0	9838.0
663.0	9765.0
664.0	9298.0
665.0	9538.0
666.0	9927.0
667.0	9846.0
668.0	9627.0
669.0	9937.0
670.0	9993.0
671.0	9807.0
672.0	9503.0
673.0	9509.0
674.0	9653.0
675.0	9793.0
676.0	9746.0
677.0	9473.0
678.0	9790.0
679.0	9637.0
680.0	9301.0
681.0	9603.0
682.0	9719.0
683.0	9281.0
684.0	8853.0
685.0	9207.0
686.0	9015.0
687.0	8978.0
688.0	9146.0
689.0	8924.0
690.0	8968.0
691.0	8820.0
692.0	9204.0
693.0	9101.0
694.0	8981.0
695.0	8975.0
696.0	9335.0
697.0	8825.0
698.0	8634.0
699.0	9088.0
700.0	9083.0
701.0	9109.0
702.0	8605.0
703.0	8678.0
704.0	8577.0
705.0	8523.0
706.0	8796.0
707.0	8389.0
708.0	8570.0
709.0	8260.0
710.0	8429.0
711.0	8318.0
712.0	8371.0
713.0	8290.0
714.0	8367.0
715.0	8363.0
716.0	8335.0
717.0	8640.0
718.0	8743.0
719.0	8320.0
720.0	8494.0
721.0	8283.0
722.0	8119.0
723.0	8483.0
724.0	7898.0
725.0	8082.0
726.0	8107.0
727.0	7828.0
728.0	7899.0
729.0	7783.0
730.0	7769.0
731.0	8209.0
732.0	7712.0
733.0	7757.0
734.0	7775.0
735.0	7661.0
736.0	7918.0
737.0	7463.0
738.0	7713.0
739.0	7820.0
740.0	7541.0
741.0	7692.0
742.0	7403.0
743.0	7287.0
744.0	7368.0
745.0	7317.0
746.0	7523.0
747.0	7694.0
748.0	7779.0
749.0	7681.0
750.0	7914.0
751.0	7760.0
752.0	7849.0
753.0	7516.0
754.0	7966.0
755.0	7677.0
756.0	7616.0
757.0	7619.0
758.0	7250.0
759.0	7159.0
760.0	7698.0
761.0	7250.0
762.0	7244.0
763.0	7127.0
764.0	7458.0
765.0	7493.0
766.0	6962.0
767.0	7054.0
768.0	6794.0
769.0	7166.0
770.0	6858.0
771.0	7111.0
772.0	7047.0
773.0	6813.0
774.0	6709.0
775.0	7002.0
776.0	6974.0
777.0	7083.0
778.0	6831.0
779.0	7021.0
780.0	6718.0
781.0	6696.0
782.0	6818.0
783.0	6708.0
784.0	6729.0
785.0	6917.0
786.0	6722.0
787.0	6804.0
788.0	6690.0
789.0	6862.0
790.0	6678.0
791.0	6851.0
792.0	6849.0
793.0	6615.0
794.0	6817.0
795.0	6697.0
796.0	6970.0
797.0	6681.0
798.0	6687.0
799.0	6706.0
800.0	7050.0
801.0	6800.0
802.0	6806.0
803.0	6643.0
804.0	6592.0
