#Insert size (bp)	insert size
812.0	7096.0
813.0	7007.0
814.0	6996.0
815.0	7260.0
816.0	6976.0
817.0	7059.0
818.0	6987.0
819.0	6680.0
820.0	6667.0
821.0	7078.0
822.0	7211.0
823.0	7279.0
824.0	7459.0
825.0	6930.0
826.0	7034.0
827.0	6751.0
828.0	6769.0
829.0	6816.0
830.0	6830.0
831.0	6812.0
832.0	7062.0
833.0	6738.0
834.0	7171.0
835.0	6928.0
836.0	7075.0
