#Insert size (bp)	insert size
233.0	147970.0
234.0	151044.0
235.0	153042.0
236.0	153021.0
237.0	157234.0
238.0	161833.0
239.0	164191.0
240.0	173620.0
241.0	168943.0
242.0	176504.0
243.0	175391.0
244.0	177976.0
245.0	181225.0
246.0	181594.0
247.0	187412.0
248.0	186064.0
249.0	187790.0
250.0	189326.0
251.0	193958.0
252.0	195143.0
253.0	202524.0
254.0	200231.0
255.0	198330.0
256.0	204873.0
257.0	201925.0
258.0	208623.0
259.0	207914.0
260.0	208720.0
261.0	216082.0
262.0	218085.0
263.0	220410.0
264.0	219284.0
265.0	219542.0
266.0	224964.0
267.0	222839.0
268.0	222199.0
269.0	226536.0
270.0	224990.0
271.0	226926.0
272.0	224857.0
273.0	227712.0
274.0	233951.0
275.0	231603.0
276.0	230790.0
277.0	232254.0
278.0	231867.0
279.0	233918.0
280.0	234410.0
281.0	235793.0
282.0	234827.0
283.0	234552.0
284.0	235007.0
285.0	236507.0
286.0	236802.0
287.0	237439.0
288.0	236198.0
289.0	236280.0
290.0	234076.0
291.0	234946.0
292.0	233898.0
293.0	236790.0
294.0	235746.0
295.0	232456.0
296.0	231662.0
297.0	232638.0
298.0	233134.0
299.0	234896.0
300.0	233557.0
301.0	227887.0
302.0	228359.0
303.0	229027.0
304.0	229313.0
305.0	225272.0
306.0	230390.0
307.0	224448.0
308.0	223768.0
309.0	221119.0
310.0	224042.0
311.0	220448.0
312.0	219936.0
313.0	216355.0
314.0	217635.0
315.0	213242.0
316.0	217510.0
317.0	212247.0
318.0	210399.0
319.0	213134.0
320.0	210161.0
321.0	207388.0
322.0	208804.0
323.0	200797.0
324.0	199473.0
325.0	205898.0
326.0	200924.0
327.0	195939.0
328.0	194364.0
329.0	194101.0
330.0	194216.0
331.0	188805.0
332.0	193505.0
333.0	186573.0
334.0	189951.0
335.0	187707.0
336.0	188299.0
337.0	182650.0
338.0	185258.0
339.0	180231.0
340.0	175428.0
341.0	174353.0
342.0	177306.0
343.0	174195.0
344.0	164568.0
345.0	161892.0
346.0	166724.0
347.0	163744.0
348.0	163151.0
349.0	160377.0
350.0	158187.0
351.0	157438.0
352.0	153548.0
353.0	157421.0
354.0	152330.0
355.0	154505.0
356.0	149944.0
357.0	147786.0
358.0	144688.0
359.0	148434.0
360.0	139221.0
361.0	135993.0
362.0	134719.0
363.0	133377.0
364.0	133027.0
365.0	130489.0
366.0	128683.0
367.0	125712.0
368.0	125593.0
369.0	125662.0
370.0	122333.0
371.0	121659.0
372.0	121698.0
373.0	117721.0
374.0	116653.0
375.0	114920.0
376.0	115039.0
377.0	111822.0
378.0	110286.0
379.0	109331.0
380.0	107887.0
381.0	106269.0
382.0	104034.0
383.0	103076.0
384.0	102364.0
385.0	100473.0
386.0	99750.0
387.0	97883.0
388.0	96082.0
389.0	94123.0
390.0	94170.0
391.0	93376.0
392.0	92235.0
393.0	89979.0
394.0	88224.0
395.0	88074.0
396.0	86339.0
397.0	85275.0
398.0	84488.0
399.0	84232.0
400.0	82769.0
401.0	82219.0
402.0	81977.0
403.0	79565.0
404.0	78234.0
405.0	77021.0
406.0	76858.0
407.0	76426.0
408.0	75062.0
409.0	74109.0
410.0	71699.0
411.0	71852.0
412.0	70900.0
413.0	70299.0
414.0	70388.0
415.0	69565.0
416.0	67831.0
417.0	66695.0
418.0	66097.0
419.0	65795.0
420.0	65206.0
421.0	63880.0
422.0	62401.0
423.0	62595.0
424.0	62360.0
425.0	61077.0
426.0	59925.0
427.0	58606.0
428.0	58618.0
429.0	57511.0
430.0	57850.0
431.0	56944.0
432.0	55700.0
433.0	55009.0
434.0	53446.0
435.0	53133.0
436.0	53714.0
437.0	52251.0
438.0	51464.0
439.0	50966.0
440.0	50914.0
441.0	50113.0
442.0	49798.0
443.0	48894.0
444.0	49679.0
445.0	48291.0
446.0	47723.0
447.0	47116.0
448.0	46744.0
449.0	46236.0
450.0	45479.0
451.0	44622.0
452.0	43965.0
453.0	44027.0
454.0	43187.0
455.0	43597.0
456.0	42410.0
457.0	41903.0
458.0	41449.0
459.0	41293.0
460.0	41709.0
461.0	40270.0
462.0	39752.0
463.0	40271.0
464.0	40398.0
465.0	40304.0
466.0	41076.0
467.0	38553.0
468.0	38092.0
469.0	37570.0
470.0	37554.0
471.0	37715.0
472.0	37302.0
473.0	36871.0
474.0	36642.0
475.0	36611.0
476.0	37959.0
477.0	37013.0
478.0	36865.0
479.0	35209.0
480.0	34629.0
481.0	34211.0
482.0	34175.0
483.0	34558.0
484.0	34176.0
485.0	33522.0
486.0	33089.0
487.0	31804.0
488.0	32371.0
489.0	32164.0
490.0	31682.0
491.0	32283.0
492.0	31946.0
493.0	32067.0
494.0	31629.0
495.0	30625.0
496.0	30991.0
497.0	30395.0
498.0	30470.0
499.0	30536.0
500.0	31040.0
501.0	29835.0
502.0	29785.0
503.0	29892.0
504.0	28898.0
505.0	28247.0
506.0	28075.0
507.0	27869.0
508.0	27981.0
509.0	29264.0
510.0	27736.0
511.0	26978.0
512.0	26341.0
513.0	25999.0
514.0	27138.0
515.0	25810.0
516.0	26096.0
517.0	26032.0
518.0	25594.0
519.0	25339.0
520.0	26341.0
521.0	25546.0
522.0	25746.0
523.0	24699.0
524.0	24314.0
525.0	24605.0
526.0	24570.0
527.0	25022.0
528.0	23799.0
529.0	24295.0
530.0	23981.0
531.0	24195.0
532.0	23025.0
533.0	22595.0
534.0	22697.0
535.0	23368.0
536.0	22259.0
537.0	23061.0
538.0	23619.0
539.0	35309.0
540.0	22672.0
541.0	20912.0
542.0	20540.0
543.0	20113.0
544.0	21777.0
545.0	20916.0
546.0	20823.0
547.0	19409.0
548.0	19652.0
549.0	19374.0
550.0	19718.0
551.0	19084.0
552.0	19490.0
553.0	18863.0
554.0	18390.0
555.0	18368.0
556.0	18876.0
557.0	18171.0
558.0	18166.0
559.0	17797.0
560.0	17867.0
561.0	18139.0
562.0	17512.0
563.0	17295.0
564.0	17076.0
565.0	17200.0
566.0	17217.0
567.0	16956.0
568.0	17183.0
569.0	16654.0
570.0	16697.0
571.0	16368.0
572.0	16085.0
573.0	16103.0
574.0	15846.0
575.0	16051.0
576.0	16004.0
577.0	16070.0
578.0	15704.0
579.0	15603.0
580.0	15886.0
581.0	15703.0
582.0	15664.0
583.0	15367.0
584.0	15651.0
585.0	15967.0
586.0	15696.0
587.0	15775.0
588.0	15951.0
589.0	15355.0
590.0	15644.0
591.0	14978.0
592.0	15241.0
593.0	14844.0
594.0	14471.0
595.0	14523.0
596.0	14004.0
597.0	14676.0
598.0	14277.0
599.0	14054.0
600.0	13714.0
601.0	13881.0
602.0	14493.0
603.0	13714.0
604.0	13719.0
605.0	13462.0
606.0	13456.0
607.0	13226.0
608.0	13393.0
609.0	13449.0
610.0	13008.0
611.0	13520.0
612.0	13587.0
613.0	13337.0
614.0	13625.0
615.0	13592.0
616.0	13613.0
617.0	13091.0
618.0	13542.0
619.0	13044.0
620.0	13440.0
621.0	12995.0
622.0	12834.0
623.0	13100.0
624.0	13050.0
625.0	13336.0
626.0	12778.0
627.0	13075.0
628.0	12824.0
629.0	12501.0
630.0	12504.0
631.0	12778.0
632.0	12081.0
633.0	12582.0
634.0	12308.0
635.0	12749.0
636.0	12687.0
637.0	13091.0
638.0	12846.0
639.0	11690.0
640.0	11577.0
641.0	11891.0
642.0	11802.0
643.0	11496.0
644.0	11747.0
645.0	11608.0
646.0	11193.0
647.0	11434.0
648.0	11299.0
649.0	11772.0
650.0	11959.0
651.0	11546.0
652.0	12058.0
653.0	11408.0
654.0	11352.0
655.0	11454.0
656.0	11211.0
657.0	11115.0
658.0	10866.0
659.0	10983.0
660.0	11147.0
661.0	11352.0
662.0	10893.0
663.0	11158.0
664.0	10853.0
665.0	11090.0
666.0	11323.0
667.0	11214.0
668.0	10990.0
669.0	11390.0
670.0	11749.0
671.0	11204.0
672.0	11028.0
673.0	10921.0
674.0	11462.0
675.0	11414.0
676.0	11428.0
677.0	10992.0
678.0	11233.0
679.0	11364.0
680.0	10833.0
681.0	10546.0
682.0	10736.0
683.0	10672.0
684.0	10324.0
685.0	10763.0
686.0	10196.0
687.0	10355.0
688.0	10779.0
689.0	10275.0
690.0	10018.0
691.0	10164.0
692.0	10620.0
693.0	9833.0
694.0	10283.0
695.0	10383.0
696.0	10410.0
697.0	10152.0
698.0	10093.0
699.0	10209.0
700.0	10073.0
701.0	10477.0
702.0	10297.0
703.0	9882.0
704.0	9683.0
705.0	9464.0
706.0	9979.0
707.0	9726.0
708.0	9634.0
709.0	9330.0
710.0	9640.0
711.0	9546.0
712.0	9436.0
713.0	9603.0
714.0	9500.0
715.0	9437.0
716.0	9408.0
717.0	9603.0
718.0	9620.0
719.0	9456.0
720.0	9604.0
721.0	9332.0
722.0	9299.0
723.0	9592.0
724.0	8906.0
725.0	9042.0
726.0	9008.0
727.0	8879.0
728.0	8849.0
729.0	9037.0
730.0	8609.0
731.0	9420.0
732.0	8655.0
733.0	9048.0
734.0	8915.0
735.0	8534.0
736.0	9115.0
737.0	8688.0
738.0	8783.0
739.0	8881.0
740.0	8571.0
741.0	8668.0
742.0	8653.0
743.0	8449.0
744.0	8676.0
745.0	8573.0
746.0	8426.0
747.0	8925.0
748.0	8556.0
749.0	8717.0
750.0	8755.0
751.0	8595.0
752.0	8831.0
753.0	8560.0
754.0	9117.0
755.0	8775.0
756.0	8639.0
757.0	8478.0
758.0	8539.0
759.0	8337.0
760.0	8734.0
761.0	8415.0
762.0	8409.0
763.0	8099.0
764.0	8326.0
765.0	8437.0
766.0	7837.0
767.0	7893.0
768.0	7621.0
769.0	8208.0
770.0	7969.0
771.0	7742.0
772.0	7764.0
773.0	8031.0
774.0	7678.0
775.0	7942.0
776.0	7851.0
777.0	8084.0
778.0	7754.0
779.0	7988.0
780.0	7832.0
781.0	7412.0
782.0	7677.0
783.0	7739.0
784.0	7503.0
785.0	7656.0
786.0	7747.0
787.0	7833.0
788.0	7670.0
789.0	7741.0
790.0	7699.0
791.0	7930.0
792.0	7701.0
793.0	7726.0
794.0	7962.0
795.0	7826.0
796.0	7969.0
797.0	7638.0
798.0	7708.0
799.0	7748.0
800.0	8188.0
801.0	8028.0
802.0	7502.0
803.0	8012.0
804.0	7631.0
805.0	7640.0
806.0	7263.0
807.0	7808.0
808.0	7589.0
809.0	7657.0
810.0	7329.0
811.0	7770.0
812.0	7202.0
813.0	6907.0
814.0	7348.0
815.0	7280.0
816.0	6969.0
817.0	7251.0
818.0	7166.0
819.0	6623.0
820.0	6605.0
821.0	7153.0
822.0	7281.0
823.0	7367.0
824.0	7380.0
825.0	7089.0
826.0	6772.0
827.0	7062.0
828.0	6997.0
829.0	6983.0
830.0	6732.0
831.0	7123.0
832.0	7200.0
833.0	7007.0
834.0	7066.0
835.0	6991.0
836.0	7446.0
837.0	7143.0
838.0	6954.0
